Index,Time,encoder_angle,ref_angle,diff_angle
6710,67.109646,5.76473713,5.76316595,-0.001571178
6711,67.119647,5.76626396,5.76469994,-0.001564026
6712,67.129635,5.76626396,5.76469994,-0.001564026
6713,67.139636,5.76779556,5.76623392,-0.001561642
6714,67.149649,5.76933002,5.76776791,-0.001562119
6715,67.15965,5.77025604,5.76930189,-0.000954151
6716,67.169636,5.77142429,5.77083588,-0.000588417
6717,67.179651,5.81867409,5.77236986,-0.046304226
6718,67.189649,5.81867409,5.77236986,-0.046304226
6719,67.199633,5.80184937,5.77390385,-0.027945519
6720,67.209649,5.79231167,5.77543783,-0.016873837
6721,67.219649,5.78716993,5.77697182,-0.010198116
6722,67.229637,5.82817078,5.7785058,-0.049664974
6723,67.239649,5.81001949,5.78003979,-0.029979706
6724,67.249649,5.81001949,5.78003979,-0.029979706
6725,67.25965,5.84195232,5.78157377,-0.060378552
6726,67.26965,5.8195529,5.78310776,-0.036445141
6727,67.279646,5.80726433,5.78464174,-0.022622585
6728,67.289633,5.80046272,5.78617573,-0.014286995
6729,67.299648,5.79697084,5.78770971,-0.009261131
6730,67.309648,5.79697084,5.78770971,-0.009261131
6731,67.319649,5.79547548,5.7892437,-0.006231785
6732,67.329642,5.79518414,5.79077768,-0.004406452
6733,67.339637,5.79561901,5.79231167,-0.003307343
6734,67.349635,5.79649162,5.79384565,-0.002645969
6735,67.359651,5.79762936,5.79537964,-0.002249718
6736,67.369636,5.79762936,5.79537964,-0.002249718
6737,67.379633,5.7989254,5.79691362,-0.002011776
6738,67.389648,5.80031776,5.79844761,-0.001870155
6739,67.39965,5.8017683,5.79998159,-0.001786709
6740,67.409648,5.80325413,5.80151558,-0.001738548
6741,67.419649,5.80476046,5.80304956,-0.001710892
6742,67.429636,5.80476046,5.80304956,-0.001710892
6743,67.439649,5.80628014,5.80458355,-0.001696587
6744,67.449649,5.80780697,5.80611753,-0.001689434
6745,67.459745,5.80933857,5.80765152,-0.00168705
6746,67.469646,5.81148338,5.8091855,-0.002297878
6747,67.479648,5.81338787,5.81071949,-0.002668381
6748,67.489635,5.81338787,5.81071949,-0.002668381
6749,67.499646,5.81453657,5.81225348,-0.002283096
6750,67.509648,5.8164506,5.81378746,-0.002663136
6751,67.519637,5.81821537,5.81532145,-0.002893925
6752,67.529634,5.81989098,5.81685543,-0.003035545
6753,67.539647,5.82151175,5.81838942,-0.00312233
6754,67.549649,5.82151175,5.81838942,-0.00312233
6755,67.559634,5.82310009,5.8199234,-0.003176689
6756,67.569647,5.82466888,5.82145739,-0.003211498
6757,67.579634,5.82622528,5.82299137,-0.00323391
6758,67.58975,5.827775,5.82452536,-0.003249645
6759,67.599636,5.82931995,5.82605934,-0.003260612
6760,67.609647,5.82931995,5.82605934,-0.003260612
6761,67.619634,5.83086252,5.82759333,-0.003269196
6762,67.629649,5.83301401,5.82912731,-0.0038867
6763,67.63965,5.83431149,5.8306613,-0.003650188
6764,67.649633,5.83631563,5.83219528,-0.00412035
6765,67.65965,5.83813477,5.83372927,-0.004405499
6766,67.66965,5.83813477,5.83372927,-0.004405499
6767,67.679634,5.8398428,5.83526325,-0.004579544
6768,67.689634,5.84148359,5.83679724,-0.004686356
6769,67.699646,5.84308386,5.83833122,-0.004752636
6770,67.709636,5.84465981,5.83986521,-0.004794598
6771,67.719646,5.84622097,5.84139919,-0.004821777
6772,67.729744,5.8477726,5.84293318,-0.00483942
6773,67.739634,5.8477726,5.84293318,-0.00483942
6774,67.749637,5.84931946,5.84446716,-0.004852295
6775,67.759648,5.85147381,5.84600115,-0.00547266
6776,67.76965,5.85338354,5.84753513,-0.005848408
6777,67.779633,5.85514641,5.84906912,-0.00607729
6778,67.789649,5.85514641,5.84906912,-0.00607729
6779,67.799634,5.85682011,5.8506031,-0.006217003
6780,67.809633,5.85905075,5.85213709,-0.006913662
6781,67.81965,5.86100674,5.85367107,-0.007335663
6782,67.829633,5.86279678,5.85520506,-0.007591724
6783,67.839635,5.86448717,5.85673904,-0.007748127
6784,67.849646,5.86448717,5.85673904,-0.007748127
6785,67.859647,5.86611748,5.85827303,-0.007844448
6786,67.86965,5.86771107,5.85980654,-0.00790453
6787,67.879649,5.86989403,5.86134052,-0.008553505
6788,67.889638,5.87182093,5.86287451,-0.008946419
6789,67.899649,5.87359381,5.86440849,-0.009185314
6790,67.909649,5.87359381,5.86440849,-0.009185314
6791,67.919646,5.8752737,5.86594248,-0.009331226
6792,67.92965,5.87689781,5.86747646,-0.009421349
6793,67.939647,5.87848759,5.86901045,-0.009477139
6794,67.949636,5.88005733,5.87054443,-0.009512901
6795,67.95965,5.88161469,5.87207842,-0.009536266
6796,67.969648,5.88161469,5.87207842,-0.009536266
6797,67.979637,5.88316441,5.8736124,-0.009552002
6798,67.989648,5.88470984,5.87514639,-0.009563446
6799,67.999646,5.88686323,5.87668037,-0.010182858
6800,68.009633,5.88816166,5.87821436,-0.0099473
6801,68.019646,5.88955593,5.87974834,-0.009807587
6802,68.029649,5.88955593,5.87974834,-0.009807587
6803,68.039634,5.89100742,5.88128233,-0.009725094
6804,68.049648,5.8931036,5.88281631,-0.010287285
6805,68.059633,5.894979,5.8843503,-0.0106287
6806,68.069633,5.89672041,5.88588428,-0.010836124
6807,68.079648,5.8942461,5.88741827,-0.006827831
6808,68.089634,5.8942461,5.88741827,-0.006827831
6809,68.099636,5.89749956,5.88895226,-0.008547306
6810,68.109648,5.89471626,5.89048624,-0.004230022
6811,68.119648,5.89900446,5.89202023,-0.006984234
6812,68.129774,5.89562368,5.89355421,-0.002069473
6813,68.139646,5.90077305,5.8950882,-0.005684853
6814,68.149649,5.90077305,5.8950882,-0.005684853
6815,68.159635,5.89669037,5.89662218,-6.82E-05
6816,68.169651,5.89422798,5.89815617,0.003928185
6817,68.179662,5.89274263,5.89969015,0.006947517
6818,68.189633,5.89184666,5.90122414,0.00937748
6819,68.199646,5.89130688,5.90275812,0.011451244
6820,68.209647,5.89130688,5.90275812,0.011451244
6821,68.219636,5.89098072,5.90429211,0.013311386
6822,68.229649,5.89078426,5.90582609,0.015041828
6823,68.239633,5.89066553,5.90736008,0.016694546
6824,68.249636,5.89059401,5.90889406,0.018300057
6825,68.259648,5.89055061,5.91042805,0.019877434
6826,68.269649,5.89055061,5.91042805,0.019877434
6827,68.279648,5.89052486,5.91196203,0.021437168
6828,68.28977,5.89050913,5.91349602,0.022986889
6829,68.299633,5.89049959,5.91503,0.024530411
6830,68.309634,5.89049387,5.91656399,0.026070118
6831,68.319647,5.89049053,5.91809797,0.027607441
6832,68.329666,5.89049053,5.91809797,0.027607441
6833,68.33965,5.89048862,5.91963196,0.029143333
6834,68.349633,5.89048719,5.92116594,0.030678749
6835,68.359633,5.89048672,5.92269993,0.032213211
6836,68.369632,5.89048576,5.92423391,0.03374815
6837,68.379646,5.89048576,5.9257679,0.035282135
6838,68.389641,5.89048576,5.9257679,0.035282135
6839,68.399646,5.89048576,5.92730188,0.03681612
6840,68.409648,5.89048576,5.92883587,0.038350105
6841,68.419633,5.89048576,5.93036985,0.03988409
6842,68.429634,5.89048576,5.93190384,0.041418076
6843,68.439649,5.89048576,5.93343782,0.042952061
6844,68.449634,5.89048576,5.93343782,0.042952061
6845,68.459647,5.89048576,5.93497181,0.044486046
6846,68.469648,5.89048576,5.93650579,0.046020031
6847,68.479633,5.89048576,5.93803978,0.047554016
6848,68.489649,5.89048576,5.93957376,0.049088001
6849,68.499649,5.89048576,5.94110775,0.050621986
6850,68.509752,5.89048576,5.94264174,0.052155972
6851,68.519649,5.89048576,5.94264174,0.052155972
6852,68.529649,5.89048576,5.94417572,0.053689957
6853,68.539636,5.89048576,5.94570971,0.055223942
6854,68.54965,5.89048576,5.94724369,0.056757927
6855,68.559648,5.89048576,5.94877768,0.058291912
6856,68.569637,5.89048576,5.94877768,0.058291912
6857,68.579649,5.89048576,5.95031166,0.059825897
6858,68.58965,5.89048576,5.95184565,0.061359882
6859,68.599634,5.89048576,5.95337963,0.062893868
6860,68.609635,5.89048576,5.95491362,0.064427853
6861,68.619648,5.89048576,5.9564476,0.065961838
6862,68.629634,5.89048576,5.9564476,0.067495823
6863,68.639637,5.89048576,5.95798159,0.067495823
6864,68.649646,5.89048576,5.95951557,0.069029808
6865,68.659636,5.89048576,5.96104956,0.070563793
6866,68.669647,5.89048576,5.96258354,0.072097778
6867,68.679646,5.89048576,5.96411753,0.073631764
6868,68.689634,5.89048576,5.96411753,0.075165749
6869,68.699636,5.89048576,5.96565151,0.075165749
6870,68.709648,5.89048576,5.9671855,0.076699734
6871,68.719634,5.89048576,5.96871948,0.078233719
6872,68.729637,5.89048576,5.97025347,0.079767704
6873,68.739649,5.89048576,5.97178745,0.081301689
6874,68.749635,5.89048576,5.97178745,0.082835674
6875,68.759649,5.89048576,5.97332144,0.082835674
6876,68.76965,5.89048576,5.97485542,0.084369659
6877,68.779633,5.89048576,5.97638941,0.085903645
6878,68.789634,5.89048576,5.97792339,0.08743763
6879,68.799648,5.89048576,5.97945738,0.088971615
6880,68.809637,5.89048576,5.97945738,0.0905056
6881,68.819637,5.89048576,5.98099136,0.0905056
6882,68.829648,5.89048576,5.98252535,0.092039585
6883,68.839636,5.89048576,5.98405933,0.09357357
6884,68.849647,5.89048576,5.98559332,0.095107555
6885,68.859691,5.89048576,5.9871273,0.096641541
6886,68.8697,5.89048576,5.9871273,0.096641541
6887,68.879646,5.89048576,5.98866129,0.098175526
6888,68.88965,5.89048576,5.99019527,0.099709511
6889,68.899674,5.89048576,5.99172926,0.101243496
6890,68.909647,5.89048576,5.99326324,0.102777481
6891,68.919649,5.89048576,5.99479723,0.104311466
6892,68.929649,5.89048576,5.99479723,0.104311466
6893,68.939635,5.89048576,5.99633121,0.105845451
6894,68.949795,5.89048576,5.9978652,0.107379436
6895,68.959647,5.89048576,5.99939919,0.108913422
6896,68.969649,5.89048576,6.00093317,0.110447407
6897,68.979646,5.89048576,6.00246716,0.111981392
6898,68.989637,5.89048576,6.00246716,0.111981392
6899,68.99965,5.89048576,6.00400114,0.113515377
6900,69.009648,5.89048576,6.00553513,0.115049362
6901,69.019646,5.89048576,6.00706911,0.116583347
6902,69.029646,5.89048576,6.0086031,0.118117332
6903,69.039648,5.89048576,6.01013708,0.119651318
6904,69.049633,5.89048576,6.01013708,0.119651318
6905,69.059648,5.89048576,6.01167107,0.121185303
6906,69.069758,5.89048576,6.01320505,0.122719288
6907,69.079637,5.89048576,6.01473904,0.124253273
6908,69.089646,5.89048576,6.01627302,0.125787258
6909,69.099648,5.89048576,6.01780701,0.127321243
6910,69.109633,5.89048576,6.01780701,0.127321243
6911,69.119648,5.89048576,6.01934099,0.128855228
6912,69.129646,5.89048576,6.02087498,0.130389214
6913,69.139634,5.89048576,6.02240896,0.131923199
6914,69.149646,5.89048576,6.02394295,0.133457184
6915,69.159823,5.89048576,6.02547693,0.134991169
6916,69.169636,5.89048576,6.02547693,0.134991169
6917,69.179787,5.89048576,6.02701092,0.136525154
6918,69.189635,5.89048576,6.02854443,0.138058662
6919,69.199633,5.89048576,6.03007841,0.139592648
6920,69.209646,5.89048576,6.0316124,0.141126633
6921,69.219648,5.89048576,6.03314638,0.142660618
6922,69.229638,5.89048576,6.03314638,0.142660618
6923,69.239646,5.89048576,6.03468037,0.144194603
6924,69.249649,5.89048576,6.03621435,0.145728588
6925,69.259636,5.89048576,6.03774834,0.147262573
6926,69.269647,5.89048576,6.03928232,0.148796558
6927,69.279647,5.89048576,6.04081631,0.150330544
6928,69.289633,5.89048576,6.04081631,0.151864529
6929,69.299649,5.89048576,6.04235029,0.151864529
6930,69.309646,5.89048576,6.04388428,0.153398514
6931,69.319634,5.89048576,6.04541826,0.154932499
6932,69.32965,5.89048576,6.04695225,0.156466484
6933,69.339648,5.89048576,6.04848623,0.158000469
6934,69.34965,5.89048576,6.05002022,0.159534454
6935,69.359634,5.89048576,6.05002022,0.159534454
6936,69.369646,5.89048576,6.0515542,0.161068439
6937,69.379633,5.89048576,6.05308819,0.162602425
6938,69.389648,5.89048576,6.05462217,0.16413641
6939,69.399648,5.89048576,6.05615616,0.165670395
6940,69.409635,5.89048576,6.05615616,0.16720438
6941,69.419646,5.89048576,6.05769014,0.16720438
6942,69.42965,5.89048576,6.05922413,0.168738365
6943,69.439635,5.89048576,6.06075811,0.17027235
6944,69.449648,5.89048576,6.0622921,0.171806335
6945,69.45965,5.89048576,6.06382608,0.173340321
6946,69.469637,5.89048576,6.06536007,0.174874306
6947,69.479737,5.89048576,6.06536007,0.174874306
6948,69.489647,5.89048576,6.06689405,0.176408291
6949,69.499636,5.89048576,6.06842804,0.177942276
6950,69.509635,5.89048576,6.06996202,0.179476261
6951,69.519647,5.89048576,6.07149601,0.181010246
6952,69.529636,5.89048576,6.07302999,0.182544231
6953,69.539637,5.89048576,6.07302999,0.182544231
6954,69.549646,5.89048576,6.07456398,0.184078217
6955,69.559636,5.89048576,6.07609797,0.185612202
6956,69.56965,5.89048576,6.07763195,0.187146187
6957,69.579646,5.89048576,6.07916594,0.188680172
6958,69.589637,5.89048576,6.08069992,0.190214157
6959,69.599634,5.89048576,6.08069992,0.190214157
6960,69.609648,5.89048576,6.08223391,0.191748142
6961,69.619636,5.89048576,6.08376789,0.193282127
6962,69.629648,5.89048576,6.08530188,0.194816113
6963,69.639647,5.89048576,6.08683586,0.196350098
6964,69.649649,5.89048576,6.08836985,0.197884083
6965,69.659634,5.89048576,6.08836985,0.197884083
6966,69.66965,5.89048576,6.08990383,0.199418068
6967,69.679636,5.89048576,6.09143782,0.200952053
6968,69.689647,5.89048576,6.0929718,0.202486038
6969,69.69965,5.89048576,6.09450579,0.204020023
6970,69.709637,5.89048576,6.09450579,0.204020023
6971,69.719648,5.89048576,6.09603977,0.205554008
6972,69.729646,5.89048576,6.09757376,0.207087994
6973,69.739633,5.89048576,6.09910774,0.208621979
6974,69.74965,5.89048576,6.10064173,0.210155964
6975,69.759647,5.89048576,6.10217571,0.211689949
6976,69.769635,5.89048576,6.10217571,0.211689949
6977,69.779647,5.89048576,6.1037097,0.213223934
6978,69.78965,5.89048576,6.10524368,0.214757919
6979,69.799637,5.89048576,6.10677767,0.216291904
6980,69.809649,5.89048576,6.10831165,0.21782589
6981,69.819648,5.89048576,6.10984564,0.219359875
6982,69.829649,5.89048576,6.10984564,0.22089386
6983,69.839634,5.89048576,6.11137962,0.22089386
6984,69.849646,5.89048576,6.11291361,0.222427845
6985,69.859637,5.89048576,6.11444759,0.22396183
6986,69.869649,5.89048576,6.11598158,0.225495815
6987,69.879646,5.89048576,6.11751556,0.2270298
6988,69.889778,5.89048576,6.11904955,0.228563786
6989,69.899633,5.89048576,6.11904955,0.228563786
6990,69.909646,5.89048576,6.12058353,0.230097771
6991,69.919634,5.89048576,6.12211752,0.231631756
6992,69.929632,5.89048576,6.1236515,0.233165741
6993,69.939648,5.89048576,6.12518549,0.234699726
6994,69.949648,5.89048576,6.12671947,0.236233711
6995,69.95965,5.89048576,6.12671947,0.236233711
6996,69.96965,5.89048576,6.12825346,0.237767696
6997,69.979636,5.89048576,6.12978745,0.239301682
6998,69.989637,5.89048576,6.13132143,0.240835667
6999,69.99965,5.89048576,6.13285542,0.242369652
7000,70.009634,5.89048576,6.13285542,0.243903637
7001,70.019638,5.89048576,6.1343894,0.243903637
7002,70.029647,5.89048576,6.13592339,0.245437622
7003,70.039649,5.89048576,6.13745737,0.246971607
7004,70.049636,5.89048576,6.13899136,0.248505592
7005,70.059646,5.89048576,6.14052534,0.250039577
7006,70.069649,5.89048576,6.14205933,0.251573563
7007,70.079636,5.89048576,6.14205933,0.251573563
7008,70.089648,5.89048576,6.14359331,0.253107548
7009,70.099649,5.89048576,6.1451273,0.254641533
7010,70.109636,5.89048576,6.14666128,0.256175518
7011,70.119634,5.89048576,6.14819527,0.257709503
7012,70.129646,5.89048576,6.14972925,0.259243488
7013,70.139636,5.89048576,6.14972925,0.259243488
7014,70.149633,5.89048576,6.15126324,0.260777473
7015,70.159646,5.89048576,6.15279722,0.262311459
7016,70.169636,5.89048576,6.15433121,0.263845444
7017,70.179636,5.89048576,6.15586519,0.265379429
7018,70.189648,5.89048576,6.15739918,0.266913414
7019,70.199633,5.89048576,6.15739918,0.266913414
7020,70.209649,5.89048576,6.15893316,0.268447399
7021,70.219648,5.89048576,6.16046715,0.269981384
7022,70.229635,5.89048576,6.16200113,0.271515369
7023,70.239647,5.89048576,6.16353512,0.273049355
7024,70.249646,5.89048576,6.1650691,0.27458334
7025,70.259637,5.89048576,6.1650691,0.27458334
7026,70.26965,5.89048576,6.16660309,0.276117325
7027,70.279648,5.89048576,6.16813707,0.27765131
7028,70.289634,5.89048576,6.16967106,0.279185295
7029,70.299649,5.89048576,6.17120504,0.28071928
7030,70.30965,5.89048576,6.17273903,0.282253265
7031,70.319674,5.89048576,6.17273903,0.282253265
7032,70.32965,5.89048576,6.17427301,0.283787251
7033,70.339646,5.89048576,6.175807,0.285321236
7034,70.349636,5.89048576,6.17734098,0.286855221
7035,70.359649,5.89048576,6.17887497,0.288389206
7036,70.369648,5.89048576,6.18040895,0.289923191
7037,70.379634,5.89048576,6.18040895,0.289923191
7038,70.389646,5.89048576,6.18194294,0.291457176
7039,70.399648,5.89048576,6.18347692,0.292991161
7040,70.409637,5.89048576,6.18501091,0.294525146
7041,70.41965,5.89048576,6.1865449,0.296059132
7042,70.42965,5.89048576,6.18807888,0.297593117
7043,70.439675,5.89048576,6.18807888,0.297593117
7044,70.449633,5.89048576,6.18961287,0.299127102
7045,70.45976,5.89048576,6.19114685,0.300661087
7046,70.469634,5.89048576,6.19268084,0.302195072
7047,70.479646,5.89048576,6.19421482,0.303729057
7048,70.489634,5.89048576,6.19574881,0.305263042
7049,70.49965,5.89048576,6.19574881,0.305263042
7050,70.50965,5.89048576,6.19728279,0.306797028
7051,70.519634,5.89048576,6.1988163,0.308330536
7052,70.529635,5.89048576,6.20035028,0.309864521
7053,70.539646,5.89048576,6.20188427,0.311398506
7054,70.549637,5.89048576,6.20341825,0.312932491
7055,70.559633,5.89048576,6.20341825,0.312932491
7056,70.569648,5.89048576,6.20495224,0.314466476
7057,70.579648,5.89048576,6.20648623,0.316000462
7058,70.589649,5.89048576,6.20802021,0.317534447
7059,70.599637,5.89048576,6.2095542,0.319068432
7060,70.609634,5.89048576,6.21108818,0.320602417
7061,70.619633,5.89048576,6.21108818,0.320602417
7062,70.629648,5.89048576,6.21262217,0.322136402
7063,70.639637,6.04818487,6.21415615,0.165971279
7064,70.649646,5.98560143,6.21569014,0.230088711
7065,70.659649,6.10679007,6.21722412,0.110434055
7066,70.669649,6.02094841,6.21875811,0.197809696
7067,70.679637,6.02094841,6.21875811,0.197809696
7068,70.689633,6.12934637,6.22029209,0.090945721
7069,70.699646,6.03455353,6.22182608,0.187272549
7070,70.709636,6.13817024,6.22336006,0.085189819
7071,70.719634,6.03987551,6.22489405,0.185018539
7072,70.729649,6.14323521,6.22642803,0.083192825
7073,70.739646,6.14323521,6.22642803,0.083192825
7074,70.749649,6.0429306,6.22796202,0.185031414
7075,70.759648,5.98243189,6.229496,0.247064114
7076,70.769634,5.9459424,6.23102999,0.285087585
7077,70.779633,5.92393398,6.23256397,0.30862999
7078,70.78965,5.91065979,6.23409796,0.323438168
7079,70.79965,5.91065979,6.23409796,0.323438168
7080,70.809649,5.90265369,6.23563194,0.332978249
7081,70.819634,5.89782429,6.23716593,0.33934164
7082,70.82969,5.89491177,6.23869991,0.343788147
7083,70.839636,5.8931551,6.2402339,0.3470788
7084,70.849648,5.89209557,6.24176788,0.349672318
7085,70.85965,5.89209557,6.24176788,0.349672318
7086,70.86965,5.8914566,6.24330187,0.351845264
7087,70.879637,5.89107132,6.24483585,0.353764534
7088,70.889637,5.89083862,6.24636984,0.355531216
7089,70.899633,5.89069843,6.24790382,0.357205391
7090,70.909648,5.89061356,6.24943781,0.358824253
7091,70.919636,5.89061356,6.24943781,0.358824253
7092,70.92965,5.89056301,6.25097179,0.360408783
7093,70.93965,5.89053202,6.25250578,0.361973763
7094,70.949646,5.89051342,6.25403976,0.363526344
7095,70.959635,5.89050198,6.25557375,0.365071774
7096,70.96965,5.8904953,6.25710773,0.366612434
7097,70.979634,5.8904953,6.25710773,0.366612434
7098,70.98965,5.89049149,6.25864172,0.368150234
7099,70.999646,5.8904891,6.2601757,0.369686604
7100,71.009637,5.89048767,6.26170969,0.371222019
7101,71.019648,5.89048672,6.26324368,0.372756958
7102,71.029649,5.89048624,6.26477766,0.37429142
7103,71.039843,5.89048624,6.26477766,0.37429142
7104,71.049649,5.89048576,6.26631165,0.375825882
7105,71.059647,5.89048576,6.26784563,0.377359867
7106,71.069647,5.89048576,6.26937962,0.378893852
7107,71.079633,5.89048576,6.2709136,0.380427837
7108,71.089646,5.89048576,6.27244759,0.381961823
7109,71.099634,5.89048576,6.27244759,0.381961823
7110,71.109654,5.89048576,6.27398157,0.383495808
7111,71.119636,5.89048576,6.27551556,0.385029793
7112,71.129633,5.89048576,6.27704954,0.386563778
7113,71.13965,5.89048576,6.27858353,0.388097763
7114,71.14965,5.89048576,6.28011751,0.389631748
7115,71.159634,5.89048576,6.28011751,0.389631748
7116,71.169648,5.89048576,6.2816515,0.391165733
7117,71.179636,5.89048576,0,-5.89048576
7118,71.189682,5.89048576,0.001533985,-5.88895178
7119,71.199635,5.89048576,0.00306797,-5.88741779
7120,71.209646,5.89048576,0.004601955,-5.88588381
7121,71.219655,5.89048576,0.004601955,-5.88588381
7122,71.229647,5.89048576,0.006135941,-5.88434982
7123,71.239649,5.89048576,0.007669926,-5.88281584
7124,71.249632,5.89048576,0.009203911,-5.88128185
7125,71.259635,6.04632998,0.010737896,-6.03559208
7126,71.269648,6.14094543,0.012271881,-6.12867355
7127,71.279636,6.14094543,0.012271881,-6.12867355
7128,71.28965,6.19863033,0.013805866,-6.18482447
7129,71.299648,6.23404121,0.015339851,-6.21870136
7130,71.309647,6.25539923,0.016873837,-6.23852539
7131,71.319634,6.26889944,0.018407822,-6.25049162
7132,71.32965,6.27766037,0.019941807,-6.25771856
7133,71.339727,6.27766037,0.019941807,-6.25771856
7134,71.349649,0.000995636,0.021475792,0.020480156
7135,71.359649,0.005546808,0.023009777,0.017462969
7136,71.369635,0.008910179,0.024543762,0.015633583
7137,71.379646,0.011557102,0.026077747,0.014520645
7138,71.38964,0.013153553,0.027611733,0.01445818
7139,71.399634,0.013153553,0.027611733,0.01445818
7140,71.409633,0.015352964,0.029145718,0.013792753
7141,71.419646,0.017297745,0.030679703,0.013381958
7142,71.429649,0.019088984,0.032213688,0.013124704
7143,71.439649,0.020787716,0.033747673,0.012959957
7144,71.44965,0.022430658,0.035281658,0.012851
7145,71.459648,0.022430658,0.035281658,0.012851
7146,71.469636,0.023421526,0.036815643,0.013394117
7147,71.479756,0.024637461,0.038349628,0.013712168
7148,71.489664,0.026607275,0.039883614,0.013276339
7149,71.499646,0.058091164,0.041417599,-0.016673565
7150,71.509648,0.048021317,0.042951584,-0.005069733
7151,71.519648,0.048021317,0.042951584,-0.005069733
7152,71.529647,0.072243691,0.044485569,-0.027758122
7153,71.539857,0.057794094,0.046019554,-0.01177454
7154,71.549649,0.078756332,0.047553539,-0.031202793
7155,71.559647,0.062958717,0.049087524,-0.013871193
7156,71.569634,0.083107948,0.05062151,-0.032486439
7157,71.579636,0.083107948,0.05062151,-0.032486439
7158,71.589646,0.066819906,0.052155495,-0.014664412
7159,71.599647,0.08667326,0.05368948,-0.03298378
7160,71.60972,0.070206881,0.055223465,-0.014983416
7161,71.619634,0.060893536,0.05675745,-0.004136086
7162,71.629634,0.055276156,0.058291435,0.00301528
7163,71.639634,0.055276156,0.058291435,0.00301528
7164,71.649646,0.052506208,0.05982542,0.007319212
7165,71.65965,0.051454067,0.061359406,0.009905338
7166,71.669637,0.051437616,0.062893391,0.011455774
7167,71.679649,0.052046061,0.064427376,0.012381315
7168,71.689637,0.053649426,0.065961361,0.012311935
7169,71.699636,0.053649426,0.065961361,0.012311935
7170,71.709637,0.05461669,0.067495346,0.012878656
7171,71.719649,0.056436539,0.069029331,0.012592793
7172,71.729634,0.057534218,0.070563316,0.013029099
7173,71.739648,0.059432745,0.072097302,0.012664557
7174,71.749648,0.061196327,0.073631287,0.012434959
7175,71.759635,0.061196327,0.073631287,0.012434959
7176,71.769647,0.062878132,0.075165272,0.01228714
7177,71.77965,0.064510822,0.076699257,0.012188435
7178,71.789633,0.066113949,0.078233242,0.012119293
7179,71.799647,0.067698956,0.079767227,0.012068272
7180,71.809646,0.069273233,0.081301212,0.012027979
7181,71.819634,0.069273233,0.081301212,0.012027979
7182,71.829648,0.070222855,0.082835197,0.012612343
7183,71.839649,0.071413994,0.084369183,0.012955189
7184,71.849635,0.072750568,0.085902691,0.013152123
7185,71.859636,0.074175119,0.087436676,0.013261557
7186,71.869649,0.075652599,0.088970661,0.013318062
7187,71.879638,0.075652599,0.088970661,0.013318062
7188,71.889651,0.077162027,0.090504646,0.013342619
7189,71.899635,0.078690767,0.092038631,0.013347864
7190,71.909637,0.080849171,0.093572617,0.012723446
7191,71.919646,0.082769394,0.095106602,0.012337208
7192,71.929649,0.084545851,0.096640587,0.012094736
7193,71.939652,0.084545851,0.096640587,0.012094736
7194,71.949649,0.086235523,0.098174572,0.011939049
7195,71.959637,0.087872982,0.099708557,0.011835575
7196,71.969634,0.08947897,0.101242542,0.011763573
7197,71.979634,0.091065884,0.102776527,0.011710644
7198,71.98965,0.092641354,0.104310513,0.011669159
7199,71.999637,0.092641354,0.104310513,0.011669159
7200,72.009649,0.094209671,0.105844498,0.011634827
7201,72.01965,0.095773935,0.107378483,0.011604548
7202,72.029635,0.097954035,0.108912468,0.010958433
7203,72.039648,0.099268913,0.110446453,0.01117754
7204,72.049649,0.100680113,0.111980438,0.011300325
7205,72.059704,0.100680113,0.111980438,0.011300325
7206,72.06965,0.102149725,0.113514423,0.011364698
7207,72.079651,0.103654385,0.115048409,0.011394024
7208,72.089633,0.105180264,0.116582394,0.01140213
7209,72.099634,0.107336998,0.118116379,0.010779381
7210,72.10965,0.109256268,0.119650364,0.010394096
7211,72.119634,0.109256268,0.119650364,0.010394096
7212,72.129633,0.11041379,0.121184349,0.010770559
7213,72.139649,0.111730099,0.122718334,0.010988236
7214,72.149662,0.11376071,0.124252319,0.01049161
7215,72.159648,0.115603685,0.125786304,0.010182619
7216,72.169648,0.117333651,0.12732029,0.009986639
7217,72.179633,0.117333651,0.12732029,0.009986639
7218,72.189646,0.118995428,0.128854275,0.009858847
7219,72.199646,0.120615959,0.13038826,0.009772301
7220,72.209633,0.122211695,0.131922245,0.00971055
7221,72.219633,0.12379241,0.13345623,0.00966382
7222,72.229648,0.125364065,0.134990215,0.00962615
7223,72.239646,0.125364065,0.134990215,0.00962615
7224,72.24971,0.126930237,0.1365242,0.009593964
7225,72.259646,0.128493071,0.138058186,0.009565115
7226,72.269646,0.154785395,0.139592171,-0.015193224
7227,72.279632,0.14653039,0.141126156,-0.005404234
7228,72.289646,0.166901112,0.142660141,-0.024240971
7229,72.299646,0.166901112,0.142660141,-0.024240971
7230,72.309632,0.155074596,0.144194126,-0.01088047
7231,72.319646,0.172672749,0.145728111,-0.026944637
7232,72.32965,0.159792185,0.147262096,-0.012530088
7233,72.339636,0.176754713,0.148796082,-0.027958632
7234,72.34965,0.163490772,0.150330067,-0.013160706
7235,72.359648,0.163490772,0.150330067,-0.013160706
7236,72.369646,0.180222034,0.151864052,-0.028357983
7237,72.379636,0.166818619,0.153398037,-0.013420582
7238,72.389634,0.159970999,0.154932022,-0.005038977
7239,72.399633,0.156459093,0.156466007,6.91E-06
7240,72.409647,0.154340982,0.157999992,0.00365901
7241,72.41965,0.154340982,0.157999992,0.00365901
