Index,Time,encoder_angle,ref_angle,diff_angle,encoder_nofilter_angle,sta
0,0.000000,0.433481455,0.435650557,0.00216910243,0.435690641,103
1,0.004986,0.434990168,0.437184542,0.0021943748,0.437283039,103
2,0.010004,0.434990168,0.437184542,0.0021943748,0.437283039,103
3,0.014988,0.436532021,0.438718528,0.00218650699,0.438875198,103
4,0.020001,0.436532021,0.438718528,0.00218650699,0.438875198,103
5,0.024988,0.436532021,0.438718528,0.00218650699,0.438875198,103
6,0.030000,0.43872571,0.440252513,0.00152680278,0.442059755,103
7,0.034991,0.43872571,0.440252513,0.00152680278,0.442059755,103
8,0.039989,0.440048933,0.441786468,0.001737535,0.442059755,103
9,0.045004,0.440048933,0.441786468,0.001737535,0.442059755,103
10,0.049987,0.441478968,0.443320453,0.0018414855,0.443652153,103
11,0.055004,0.441478968,0.443320453,0.0018414855,0.443652153,103
12,0.059987,0.441478968,0.443320453,0.0018414855,0.443652153,103
13,0.065001,0.442973375,0.444854438,0.00188106298,0.445244312,103
14,0.069987,0.442973375,0.444854438,0.00188106298,0.445244312,103
15,0.074991,0.444506645,0.446388423,0.00188177824,0.44683671,103
16,0.080003,0.444506645,0.446388423,0.00188177824,0.44683671,103
17,0.084991,0.444506645,0.446388423,0.00188177824,0.44683671,103
18,0.090002,0.44606328,0.447922409,0.00185912848,0.448428869,103
19,0.094989,0.44606328,0.447922409,0.00185912848,0.448428869,103
20,0.100001,0.447633982,0.449456394,0.00182241201,0.450021267,103
21,0.104988,0.447633982,0.449456394,0.00182241201,0.450021267,103
22,0.109993,0.449213266,0.450990379,0.00177711248,0.451613426,103
23,0.115004,0.449213266,0.450990379,0.00177711248,0.451613426,103
24,0.119990,0.449213266,0.450990379,0.00177711248,0.451613426,103
25,0.125004,0.450797796,0.452524334,0.00172653794,0.453205824,103
26,0.129991,0.450797796,0.452524334,0.00172653794,0.453205824,103
27,0.134988,0.452385187,0.454058319,0.00167313218,0.454797983,103
28,0.140004,0.452385187,0.454058319,0.00167313218,0.454797983,103
29,0.144991,0.452385187,0.454058319,0.00167313218,0.454797983,103
30,0.150002,0.453974724,0.455592304,0.00161758065,0.456390381,103
31,0.154991,0.453974724,0.455592304,0.00161758065,0.456390381,103
32,0.160002,0.455565214,0.45712629,0.00156107545,0.45798254,103
33,0.164991,0.455565214,0.45712629,0.00156107545,0.45798254,103
34,0.169987,0.45715642,0.458660275,0.00150385499,0.459574938,103
35,0.175002,0.45715642,0.458660275,0.00150385499,0.459574938,103
36,0.179988,0.45715642,0.458660275,0.00150385499,0.459574938,103
37,0.185000,0.458748102,0.46019426,0.00144615769,0.461167097,103
38,0.189987,0.458748102,0.46019426,0.00144615769,0.461167097,103
39,0.195001,0.460340023,0.461728215,0.00138819218,0.462759495,103
40,0.199987,0.460340023,0.461728215,0.00138819218,0.462759495,103
41,0.204991,0.460340023,0.461728215,0.00138819218,0.462759495,103
42,0.210005,0.461932182,0.4632622,0.00133001804,0.464351892,103
43,0.214986,0.461932182,0.4632622,0.00133001804,0.464351892,103
44,0.220003,0.463524342,0.464796185,0.00127184391,0.465944052,103
45,0.224986,0.463524342,0.464796185,0.00127184391,0.465944052,103
46,0.229988,0.465116501,0.466330171,0.00121366978,0.467536211,103
47,0.235004,0.465116501,0.466330171,0.00121366978,0.467536211,103
48,0.239988,0.465116501,0.466330171,0.00121366978,0.467536211,103
49,0.245001,0.46670866,0.467864156,0.00115549564,0.469128609,103
50,0.249987,0.46670866,0.467864156,0.00115549564,0.469128609,103
51,0.254987,0.468301058,0.469398141,0.00109708309,0.470721006,103
52,0.260001,0.468301058,0.469398141,0.00109708309,0.470721006,103
53,0.265002,0.468301058,0.469398141,0.00109708309,0.470721006,103
54,0.270000,0.469893217,0.470932126,0.00103890896,0.472313166,103
55,0.274987,0.469893217,0.470932126,0.00103890896,0.472313166,103
56,0.280003,0.471485615,0.472466081,0.000980466604,0.473905563,103
57,0.284987,0.471485615,0.472466081,0.000980466604,0.473905563,103
58,0.290000,0.473077774,0.474000067,0.000922292471,0.475497723,103
59,0.294986,0.473077774,0.474000067,0.000922292471,0.475497723,103
60,0.299989,0.473077774,0.474000067,0.000922292471,0.475497723,103
61,0.305002,0.474038124,0.475534052,0.00149592757,0.475497723,103
62,0.309988,0.474038124,0.475534052,0.00149592757,0.475497723,103
63,0.315003,0.47524929,0.477068037,0.00181874633,0.47709012,103
64,0.319986,0.47524929,0.477068037,0.00181874633,0.47709012,103
65,0.325001,0.47524929,0.477068037,0.00181874633,0.47709012,103
66,0.329989,0.477243662,0.478602022,0.00135836005,0.480274677,103
67,0.334991,0.477243662,0.478602022,0.00135836005,0.480274677,103
68,0.340002,0.479078293,0.480136007,0.00105771422,0.481866837,103
69,0.344989,0.479078293,0.480136007,0.00105771422,0.481866837,103
70,0.350004,0.480816841,0.481669992,0.000853151083,0.483459234,103
71,0.354988,0.480816841,0.481669992,0.000853151083,0.483459234,103
72,0.359990,0.480816841,0.481669992,0.000853151083,0.483459234,103
73,0.365001,0.482497454,0.483203948,0.000706493855,0.485051394,103
74,0.369989,0.482497454,0.483203948,0.000706493855,0.485051394,103
75,0.375000,0.484143019,0.484737933,0.00059491396,0.486643791,103
76,0.379986,0.484143019,0.484737933,0.00059491396,0.486643791,103
77,0.385001,0.484143019,0.484737933,0.00059491396,0.486643791,103
78,0.389987,0.485135555,0.486271918,0.00113636255,0.486643791,103
79,0.395005,0.485135555,0.486271918,0.00113636255,0.486643791,103
80,0.400000,0.486366034,0.487805903,0.0014398694,0.48823595,103
81,0.404989,0.486366034,0.487805903,0.0014398694,0.48823595,103
82,0.410002,0.48774004,0.489339888,0.00159984827,0.489828348,103
83,0.414990,0.48774004,0.489339888,0.00159984827,0.489828348,103
84,0.420001,0.48774004,0.489339888,0.00159984827,0.489828348,103
85,0.424990,0.489200592,0.490873873,0.00167328119,0.491420507,103
86,0.430004,0.489200592,0.490873873,0.00167328119,0.491420507,103
87,0.435002,0.490713596,0.492407858,0.00169426203,0.493012905,103
88,0.439990,0.490713596,0.492407858,0.00169426203,0.493012905,103
89,0.445002,0.490713596,0.492407858,0.00169426203,0.493012905,103
90,0.449990,0.492258072,0.493941814,0.00168374181,0.494605303,103
91,0.455003,0.492258072,0.493941814,0.00168374181,0.494605303,103
92,0.459989,0.493821383,0.495475799,0.00165441632,0.496197462,103
93,0.465000,0.493821383,0.495475799,0.00165441632,0.496197462,103
94,0.469991,0.495396137,0.497009784,0.00161364675,0.497789621,103
95,0.475024,0.495396137,0.497009784,0.00161364675,0.497789621,103
96,0.479987,0.495396137,0.497009784,0.00161364675,0.497789621,103
97,0.485014,0.496978045,0.498543769,0.00156572461,0.499382019,103
98,0.490003,0.496978045,0.498543769,0.00156572461,0.499382019,103
99,0.494986,0.498564005,0.500077724,0.00151371956,0.500974417,103
100,0.500000,0.498564005,0.500077724,0.00151371956,0.500974417,103
101,0.504987,0.498564005,0.500077724,0.00151371956,0.500974417,103
102,0.510002,0.500152349,0.50161171,0.00145936012,0.502566576,103
103,0.514989,0.500152349,0.50161171,0.00145936012,0.502566576,103
104,0.519988,0.501742363,0.503145695,0.00140333176,0.504158735,103
105,0.525001,0.501742363,0.503145695,0.00140333176,0.504158735,103
106,0.529989,0.50333333,0.50467968,0.00134634972,0.505751133,103
107,0.535002,0.50333333,0.50467968,0.00134634972,0.505751133,103
108,0.540002,0.50333333,0.50467968,0.00134634972,0.505751133,103
109,0.545001,0.504924774,0.506213665,0.00128889084,0.507343531,103
110,0.549987,0.504924774,0.506213665,0.00128889084,0.507343531,103
111,0.554991,0.506516457,0.50774765,0.00123119354,0.50893569,103
112,0.560000,0.506516457,0.50774765,0.00123119354,0.50893569,103
113,0.564986,0.506516457,0.50774765,0.00123119354,0.50893569,103
114,0.570003,0.507476568,0.509281635,0.00180506706,0.50893569,103
115,0.574987,0.507476568,0.509281635,0.00180506706,0.50893569,103
116,0.580001,0.508687496,0.51081562,0.00212812424,0.510528088,103
117,0.584988,0.508687496,0.51081562,0.00212812424,0.510528088,103
118,0.589991,0.51004982,0.512349606,0.00229978561,0.512120247,103
119,0.595001,0.51004982,0.512349606,0.00229978561,0.512120247,103
120,0.600003,0.51004982,0.512349606,0.00229978561,0.512120247,103
121,0.605001,0.511503458,0.513883591,0.00238013268,0.513712645,103
122,0.609989,0.511503458,0.513883591,0.00238013268,0.513712645,103
123,0.614991,0.513011932,0.515417576,0.00240564346,0.515304804,103
124,0.620004,0.513011932,0.515417576,0.00240564346,0.515304804,103
125,0.624991,0.513011932,0.515417576,0.00240564346,0.515304804,103
126,0.630004,0.513921976,0.516951561,0.00302958488,0.515304804,103
127,0.634991,0.513921976,0.516951561,0.00302958488,0.515304804,103
128,0.640003,0.515102625,0.518485546,0.00338292122,0.516897202,103
129,0.644989,0.515102625,0.518485546,0.00338292122,0.516897202,103
130,0.649987,0.51644659,0.520019531,0.00357294083,0.518489361,103
131,0.655004,0.51644659,0.520019531,0.00357294083,0.518489361,103
132,0.660000,0.51644659,0.520019531,0.00357294083,0.518489361,103
133,0.665004,0.517889261,0.521553457,0.00366419554,0.520081758,103
134,0.669987,0.517889261,0.521553457,0.00366419554,0.520081758,103
135,0.674989,0.518759251,0.523087442,0.00432819128,0.520081758,103
136,0.680001,0.518759251,0.523087442,0.00432819128,0.520081758,103
137,0.684988,0.518759251,0.523087442,0.00432819128,0.520081758,103
138,0.690004,0.519916058,0.524621427,0.00470536947,0.521673918,103
139,0.694988,0.519916058,0.524621427,0.00470536947,0.521673918,103
140,0.700001,0.521245718,0.526155412,0.00490969419,0.523266315,103
141,0.704988,0.521245718,0.526155412,0.00490969419,0.523266315,103
142,0.709991,0.522679567,0.527689397,0.00500983,0.524858713,103
143,0.715002,0.522679567,0.527689397,0.00500983,0.524858713,103
144,0.719988,0.522679567,0.527689397,0.00500983,0.524858713,103
145,0.725003,0.524808168,0.529223382,0.00441521406,0.528043032,103
146,0.729990,0.524808168,0.529223382,0.00441521406,0.528043032,103
147,0.734987,0.526723862,0.530757368,0.00403350592,0.529635429,103
148,0.740004,0.526723862,0.530757368,0.00403350592,0.529635429,103
149,0.744988,0.526723862,0.530757368,0.00403350592,0.529635429,103
150,0.750001,0.528511286,0.532291353,0.00378006697,0.531227827,103
151,0.754988,0.528511286,0.532291353,0.00378006697,0.531227827,103
152,0.759986,0.529589415,0.533825338,0.00423592329,0.531227827,103
153,0.765002,0.529589415,0.533825338,0.00423592329,0.531227827,103
154,0.769988,0.530871391,0.535359323,0.00448793173,0.532819986,103
155,0.775001,0.530871391,0.535359323,0.00448793173,0.532819986,103
156,0.779989,0.530871391,0.535359323,0.00448793173,0.532819986,103
157,0.784987,0.53227663,0.536893308,0.00461667776,0.534412146,103
158,0.790002,0.53227663,0.536893308,0.00461667776,0.534412146,103
159,0.794988,0.533756018,0.538427293,0.00467127562,0.536004543,103
160,0.800002,0.533756018,0.538427293,0.00467127562,0.536004543,103
161,0.804991,0.533756018,0.538427293,0.00467127562,0.536004543,103
162,0.810002,0.535912275,0.539961278,0.00404900312,0.5391891,103
163,0.814989,0.535912275,0.539961278,0.00404900312,0.5391891,103
164,0.820118,0.53721261,0.541495204,0.00428259373,0.5391891,103
165,0.825002,0.53721261,0.541495204,0.00428259373,0.5391891,103
166,0.829988,0.538628817,0.543029189,0.00440037251,0.54078126,103
167,0.835004,0.538628817,0.543029189,0.00440037251,0.54078126,103
168,0.839986,0.538628817,0.543029189,0.00440037251,0.54078126,103
169,0.845002,0.54011488,0.544563174,0.00444829464,0.542373657,103
170,0.849988,0.54011488,0.544563174,0.00444829464,0.542373657,103
171,0.855001,0.541643143,0.546097159,0.00445401669,0.543966055,103
172,0.859989,0.541643143,0.546097159,0.00445401669,0.543966055,103
173,0.865004,0.541643143,0.546097159,0.00445401669,0.543966055,103
174,0.869987,0.543196917,0.547631145,0.00443422794,0.545558214,103
175,0.874989,0.543196917,0.547631145,0.00443422794,0.545558214,103
176,0.880001,0.544765949,0.54916513,0.00439918041,0.547150612,103
177,0.885002,0.544765949,0.54916513,0.00439918041,0.547150612,103
178,0.890004,0.54634428,0.550699115,0.00435483456,0.548742771,103
179,0.894988,0.54634428,0.550699115,0.00435483456,0.548742771,103
180,0.899986,0.54634428,0.550699115,0.00435483456,0.548742771,103
181,0.905001,0.547928095,0.5522331,0.00430500507,0.550335169,103
182,0.909988,0.547928095,0.5522331,0.00430500507,0.550335169,103
183,0.915001,0.549515247,0.553767085,0.00425183773,0.551927328,103
184,0.919987,0.549515247,0.553767085,0.00425183773,0.551927328,103
185,0.924991,0.549515247,0.553767085,0.00425183773,0.551927328,103
186,0.930002,0.551104546,0.55530107,0.00419652462,0.553519726,103
187,0.934989,0.551104546,0.55530107,0.00419652462,0.553519726,103
188,0.940001,0.552062988,0.556835055,0.00477206707,0.553519726,103
189,0.944987,0.552062988,0.556835055,0.00477206707,0.553519726,103
190,0.949990,0.55390501,0.55836904,0.00446403027,0.556704283,103
191,0.955002,0.55390501,0.55836904,0.00446403027,0.556704283,103
192,0.959989,0.55390501,0.55836904,0.00446403027,0.556704283,103
193,0.965004,0.55564785,0.559903026,0.00425517559,0.558296442,103
194,0.969990,0.55564785,0.559903026,0.00425517559,0.558296442,103
195,0.975000,0.557330847,0.561437011,0.00410616398,0.55988884,103
196,0.979988,0.557330847,0.561437011,0.00410616398,0.55988884,103
197,0.985011,0.557330847,0.561437011,0.00410616398,0.55988884,103
198,0.989989,0.558977842,0.562970936,0.00399309397,0.561481237,103
199,0.995002,0.558977842,0.562970936,0.00399309397,0.561481237,103
200,1.000000,0.560603142,0.564504921,0.00390177965,0.563073397,103
201,1.004989,0.560603142,0.564504921,0.00390177965,0.563073397,103
202,1.010001,0.562215328,0.566038907,0.00382357836,0.564665556,103
203,1.014989,0.562215328,0.566038907,0.00382357836,0.564665556,103
204,1.020000,0.562215328,0.566038907,0.00382357836,0.564665556,103
205,1.024989,0.563187599,0.567572892,0.00438529253,0.564665556,103
206,1.030004,0.563187599,0.567572892,0.00438529253,0.564665556,103
207,1.034988,0.564406157,0.569106877,0.00470072031,0.566257954,103
208,1.039989,0.564406157,0.569106877,0.00470072031,0.566257954,103
209,1.045003,0.564406157,0.569106877,0.00470072031,0.566257954,103
210,1.049986,0.56577301,0.570640862,0.00486785173,0.567850351,103
211,1.055002,0.56577301,0.570640862,0.00486785173,0.567850351,103
212,1.059991,0.567229271,0.572174847,0.00494557619,0.569442511,103
213,1.065087,0.567229271,0.572174847,0.00494557619,0.569442511,103
214,1.070004,0.568739414,0.573708832,0.00496941805,0.57103467,103
215,1.074991,0.568739414,0.573708832,0.00496941805,0.57103467,103
216,1.080003,0.568739414,0.573708832,0.00496941805,0.57103467,103
217,1.084990,0.570282221,0.575242817,0.00496059656,0.572627068,103
218,1.090001,0.570282221,0.575242817,0.00496059656,0.572627068,103
219,1.094988,0.571844816,0.576776803,0.00493198633,0.574219465,103
220,1.100000,0.571844816,0.576776803,0.00493198633,0.574219465,103
221,1.105004,0.571844816,0.576776803,0.00493198633,0.574219465,103
222,1.109991,0.573419094,0.578310788,0.00489169359,0.575811625,103
223,1.115004,0.573419094,0.578310788,0.00489169359,0.575811625,103
224,1.119990,0.574368477,0.579844773,0.00547629595,0.575811625,103
225,1.125003,0.574368477,0.579844773,0.00547629595,0.575811625,103
226,1.129989,0.575572968,0.581378758,0.00580579042,0.577403784,103
227,1.135003,0.575572968,0.581378758,0.00580579042,0.577403784,103
228,1.140001,0.575572968,0.581378758,0.00580579042,0.577403784,103
229,1.144988,0.576931477,0.582912743,0.0059812665,0.578996181,103
230,1.150004,0.576931477,0.582912743,0.0059812665,0.578996181,103
231,1.154988,0.57838273,0.584446669,0.00606393814,0.580588579,103
232,1.160087,0.57838273,0.584446669,0.00606393814,0.580588579,103
233,1.165005,0.57838273,0.584446669,0.00606393814,0.580588579,103
234,1.170059,0.579890013,0.585980654,0.00609064102,0.582180738,103
235,1.175002,0.579890013,0.585980654,0.00609064102,0.582180738,103
236,1.179987,0.58206296,0.587514639,0.00545167923,0.585365295,103
237,1.185003,0.58206296,0.587514639,0.00545167923,0.585365295,103
238,1.189989,0.583373547,0.589048624,0.00567507744,0.585365295,103
239,1.195001,0.583373547,0.589048624,0.00567507744,0.585365295,103
240,1.199988,0.583373547,0.589048624,0.00567507744,0.585365295,103
241,1.205000,0.584795952,0.590582609,0.00578665733,0.586957693,103
242,1.209988,0.584795952,0.590582609,0.00578665733,0.586957693,103
243,1.214990,0.586285591,0.592116594,0.00583100319,0.588549852,103
244,1.220003,0.586285591,0.592116594,0.00583100319,0.588549852,103
245,1.225004,0.586285591,0.592116594,0.00583100319,0.588549852,103
246,1.230003,0.587816238,0.593650579,0.00583434105,0.59014225,103
247,1.234990,0.587816238,0.593650579,0.00583434105,0.59014225,103
248,1.240000,0.589371204,0.595184565,0.00581336021,0.591734409,103
249,1.244990,0.589371204,0.595184565,0.00581336021,0.591734409,103
250,1.250030,0.590940952,0.59671855,0.00577759743,0.593326807,103
251,1.255004,0.590940952,0.59671855,0.00577759743,0.593326807,103
252,1.259987,0.590940952,0.59671855,0.00577759743,0.593326807,103
253,1.265002,0.59251976,0.598252535,0.00573277473,0.594918966,103
254,1.269990,0.59251976,0.598252535,0.00573277473,0.594918966,103
255,1.275002,0.594103813,0.59978652,0.00568270683,0.596511364,103
256,1.280003,0.594103813,0.59978652,0.00568270683,0.596511364,103
257,1.284988,0.594103813,0.59978652,0.00568270683,0.596511364,103
258,1.290004,0.595691204,0.601320505,0.00562930107,0.598103762,103
259,1.294988,0.595691204,0.601320505,0.00562930107,0.598103762,103
260,1.300000,0.597280502,0.60285449,0.00557398796,0.599695921,103
261,1.304988,0.597280502,0.60285449,0.00557398796,0.599695921,103
262,1.310067,0.598239183,0.604388475,0.00614929199,0.599695921,103
263,1.315005,0.598239183,0.604388475,0.00614929199,0.599695921,103
264,1.319988,0.598239183,0.604388475,0.00614929199,0.599695921,103
265,1.325005,0.599449158,0.605922401,0.00647324324,0.60128808,103
266,1.329987,0.599449158,0.605922401,0.00647324324,0.60128808,103
267,1.335002,0.600811005,0.607456386,0.00664538145,0.602880478,103
268,1.340004,0.600811005,0.607456386,0.00664538145,0.602880478,103
269,1.345084,0.600811005,0.607456386,0.00672620535,0.602880478,103
270,1.350002,0.602264166,0.608990371,0.00672620535,0.604472876,103
271,1.354988,0.602264166,0.608990371,0.00672620535,0.604472876,103
272,1.360000,0.60377264,0.610524356,0.00675171614,0.606065035,103
273,1.364991,0.60377264,0.610524356,0.00675171614,0.606065035,103
274,1.370001,0.605314255,0.612058342,0.00674408674,0.607657194,103
275,1.374987,0.605314255,0.612058342,0.00674408674,0.607657194,103
276,1.379991,0.605314255,0.612058342,0.00674408674,0.607657194,103
277,1.385001,0.606875896,0.613592327,0.00671643019,0.609249592,103
278,1.389987,0.606875896,0.613592327,0.00671643019,0.609249592,103
279,1.395002,0.608449936,0.615126312,0.00667637587,0.61084199,103
280,1.399988,0.608449936,0.615126312,0.00667637587,0.61084199,103
281,1.405059,0.608449936,0.615126312,0.00667637587,0.61084199,103
282,1.410002,0.610031128,0.616660297,0.00662916899,0.612434149,103
283,1.414991,0.610031128,0.616660297,0.00662916899,0.612434149,103
284,1.420003,0.611616611,0.618194282,0.00657767057,0.614026308,103
285,1.424986,0.611616611,0.618194282,0.00657767057,0.614026308,103
286,1.430056,0.613204956,0.619728267,0.00652331114,0.615618706,103
287,1.435000,0.613204956,0.619728267,0.00652331114,0.615618706,103
288,1.439989,0.613204956,0.619728267,0.00652331114,0.615618706,103
289,1.445004,0.614794731,0.621262252,0.00646752119,0.617211103,103
290,1.450002,0.614794731,0.621262252,0.00646752119,0.617211103,103
291,1.455003,0.61638546,0.622796237,0.00641077757,0.618803263,103
292,1.459989,0.61638546,0.622796237,0.00641077757,0.618803263,103
293,1.464987,0.61638546,0.622796237,0.00641077757,0.618803263,103
294,1.470002,0.617976904,0.624330223,0.00635331869,0.62039566,103
295,1.474991,0.617976904,0.624330223,0.00635331869,0.62039566,103
296,1.480004,0.619568586,0.625864208,0.0062956214,0.62198782,103
297,1.484988,0.619568586,0.625864208,0.0062956214,0.62198782,103
298,1.489991,0.620528698,0.627398133,0.00686943531,0.62198782,103
299,1.495003,0.620528698,0.627398133,0.00686943531,0.62198782,103
300,1.499990,0.620528698,0.627398133,0.00686943531,0.62198782,103
301,1.505002,0.621739626,0.628932118,0.00719249249,0.623580217,103
302,1.510003,0.621739626,0.628932118,0.00719249249,0.623580217,103
303,1.515000,0.62310195,0.630466104,0.00736415386,0.625172377,103
304,1.519991,0.62310195,0.630466104,0.00736415386,0.625172377,103
305,1.524990,0.62310195,0.630466104,0.00736415386,0.625172377,103
306,1.530002,0.624555588,0.632000089,0.00744450092,0.626764774,103
307,1.534989,0.624555588,0.632000089,0.00744450092,0.626764774,103
308,1.540000,0.626064062,0.633534074,0.00747001171,0.628356934,103
309,1.544988,0.626064062,0.633534074,0.00747001171,0.628356934,103
310,1.549989,0.627605915,0.635068059,0.0074621439,0.629949331,103
311,1.555002,0.627605915,0.635068059,0.0074621439,0.629949331,103
312,1.559989,0.627605915,0.635068059,0.0074621439,0.629949331,103
313,1.565001,0.629167795,0.636602044,0.00743424892,0.631541491,103
314,1.569988,0.629167795,0.636602044,0.00743424892,0.631541491,103
315,1.574991,0.630741835,0.638136029,0.0073941946,0.633133888,103
316,1.580004,0.630741835,0.638136029,0.0073941946,0.633133888,103
317,1.584988,0.630741835,0.638136029,0.0073941946,0.633133888,103
318,1.590002,0.631691217,0.639670014,0.00797879696,0.633133888,103
319,1.594988,0.631691217,0.639670014,0.00797879696,0.633133888,103
320,1.599988,0.632895708,0.641204,0.00830829144,0.634726286,103
321,1.605004,0.632895708,0.641204,0.00830829144,0.634726286,103
322,1.609991,0.634253979,0.642737985,0.00848400593,0.636318445,103
323,1.615003,0.634253979,0.642737985,0.00848400593,0.636318445,103
324,1.619989,0.634253979,0.642737985,0.00848400593,0.636318445,103
325,1.625003,0.635705233,0.64427197,0.00856673717,0.637910604,103
326,1.629989,0.635705233,0.64427197,0.00856673717,0.637910604,103
327,1.635004,0.637212276,0.645805955,0.00859367847,0.639503002,103
328,1.639990,0.637212276,0.645805955,0.00859367847,0.639503002,103
329,1.644989,0.637212276,0.645805955,0.00859367847,0.639503002,103
330,1.650001,0.638753414,0.64733994,0.00858652592,0.6410954,103
331,1.654988,0.638753414,0.64733994,0.00858652592,0.6410954,103
332,1.660003,0.640314579,0.648873866,0.00855928659,0.642687559,103
333,1.664990,0.640314579,0.648873866,0.00855928659,0.642687559,103
334,1.670001,0.641888142,0.650407851,0.00851970911,0.644279718,103
335,1.675002,0.641888142,0.650407851,0.00851970911,0.644279718,103
336,1.679991,0.641888142,0.650407851,0.00851970911,0.644279718,103
337,1.685004,0.643469095,0.651941836,0.00847274065,0.645872116,103
338,1.689990,0.643469095,0.651941836,0.00847274065,0.645872116,103
339,1.695000,0.645054579,0.653475821,0.00842124224,0.647464514,103
340,1.699989,0.645054579,0.653475821,0.00842124224,0.647464514,103
341,1.705002,0.645054579,0.653475821,0.00842124224,0.647464514,103
342,1.709988,0.646642923,0.655009806,0.0083668828,0.649056673,103
343,1.715001,0.646642923,0.655009806,0.0083668828,0.649056673,103
344,1.719987,0.648232698,0.656543791,0.00831109285,0.650648832,103
345,1.725008,0.648232698,0.656543791,0.00831109285,0.650648832,103
346,1.730005,0.649823427,0.658077776,0.00825434923,0.65224123,103
347,1.734988,0.649823427,0.658077776,0.00825434923,0.65224123,103
348,1.740003,0.649823427,0.658077776,0.00825434923,0.65224123,103
349,1.744990,0.651414871,0.659611762,0.00819689035,0.653833628,103
350,1.750002,0.651414871,0.659611762,0.00819689035,0.653833628,103
351,1.754989,0.653006554,0.661145747,0.00813919306,0.655425787,103
352,1.760003,0.653006554,0.661145747,0.00813919306,0.655425787,103
353,1.764987,0.653006554,0.661145747,0.00813919306,0.655425787,103
354,1.769988,0.654598475,0.662679732,0.00808125734,0.657018185,103
355,1.775000,0.654598475,0.662679732,0.00808125734,0.657018185,103
356,1.779991,0.656190634,0.664213717,0.00802308321,0.658610344,103
357,1.785003,0.656190634,0.664213717,0.00802308321,0.658610344,103
358,1.790002,0.657150984,0.665747702,0.00859671831,0.658610344,103
359,1.795000,0.657150984,0.665747702,0.00859671831,0.658610344,103
360,1.799991,0.657150984,0.665747702,0.00859671831,0.658610344,103
361,1.804990,0.65836215,0.667281687,0.00891953707,0.660202742,103
362,1.810002,0.65836215,0.667281687,0.00891953707,0.660202742,103
363,1.814991,0.659724474,0.668815613,0.00909113884,0.661794901,103
364,1.820027,0.659724474,0.668815613,0.00909113884,0.661794901,103
365,1.824990,0.659724474,0.668815613,0.00909113884,0.661794901,103
366,1.829987,0.661178112,0.670349598,0.0091714859,0.663387299,103
367,1.835003,0.661178112,0.670349598,0.0091714859,0.663387299,103
368,1.840000,0.662686825,0.671883583,0.00919675827,0.664979696,103
369,1.845001,0.662686825,0.671883583,0.00919675827,0.664979696,103
370,1.849987,0.664228678,0.673417568,0.00918889046,0.666571856,103
371,1.854991,0.664228678,0.673417568,0.00918889046,0.666571856,103
372,1.860002,0.664228678,0.673417568,0.00918889046,0.666571856,103
373,1.864991,0.665790319,0.674951553,0.0091612339,0.668164015,103
374,1.870001,0.665790319,0.674951553,0.0091612339,0.668164015,103
375,1.874989,0.667364359,0.676485538,0.00912117958,0.669756413,103
376,1.880029,0.667364359,0.676485538,0.00912117958,0.669756413,103
377,1.884987,0.667364359,0.676485538,0.00912117958,0.669756413,103
378,1.889987,0.668945551,0.678019524,0.0090739727,0.67134881,103
379,1.895001,0.668945551,0.678019524,0.0090739727,0.67134881,103
380,1.899987,0.670531034,0.679553509,0.00902247429,0.672940969,103
381,1.905001,0.670531034,0.679553509,0.00902247429,0.672940969,103
382,1.909989,0.672119379,0.681087494,0.00896811485,0.674533129,103
383,1.915000,0.672119379,0.681087494,0.00896811485,0.674533129,103
384,1.919991,0.672119379,0.681087494,0.00896811485,0.674533129,103
385,1.925056,0.673709154,0.682621479,0.00891232491,0.676125526,103
386,1.930001,0.673709154,0.682621479,0.00891232491,0.676125526,103
387,1.934989,0.675300121,0.684155464,0.00885534286,0.677717924,103
388,1.940004,0.675300121,0.684155464,0.00885534286,0.677717924,103
389,1.944991,0.675300121,0.684155464,0.00885534286,0.677717924,103
390,1.950004,0.676259518,0.685689449,0.00942993164,0.677717924,103
391,1.954988,0.676259518,0.685689449,0.00942993164,0.677717924,103
392,1.960001,0.677470207,0.687223434,0.00975322723,0.679310083,103
393,1.964988,0.677470207,0.687223434,0.00975322723,0.679310083,103
394,1.969986,0.678832293,0.68875742,0.00992512703,0.680902243,103
395,1.975002,0.678832293,0.68875742,0.00992512703,0.680902243,103
396,1.979990,0.678832293,0.68875742,0.00992512703,0.680902243,103
397,1.985003,0.680285692,0.690291345,0.0100056529,0.68249464,103
398,1.989989,0.680285692,0.690291345,0.0100056529,0.68249464,103
399,1.995000,0.682426214,0.69182533,0.00939911604,0.685679197,103
400,1.999991,0.682426214,0.69182533,0.00939911604,0.685679197,103
401,2.004987,0.682426214,0.69182533,0.00939911604,0.685679197,103
402,2.010001,0.68434906,0.693359315,0.00901025534,0.687271357,103
403,2.014990,0.68434906,0.693359315,0.00901025534,0.687271357,103
404,2.020003,0.686140776,0.694893301,0.00875252485,0.688863754,103
405,2.024986,0.686140776,0.694893301,0.00875252485,0.688863754,103
406,2.030003,0.687853336,0.696427286,0.00857394934,0.690456152,103
407,2.034987,0.687853336,0.696427286,0.00857394934,0.690456152,103
408,2.040001,0.687853336,0.696427286,0.00857394934,0.690456152,103
409,2.044988,0.689518213,0.697961271,0.00844305754,0.692048311,103
